"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"광주광역시 광산구 우산동","1572-1","1572","0001","제일파크맨션","78.38","202208","30","16,400","13","1992","월곡산정로 20","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-1","1572","0001","제일파크맨션","78.38","202209","8","17,300","9","1992","월곡산정로 20","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-1","1572","0001","제일파크맨션","75.18","202209","24","14,500","15","1992","월곡산정로 20","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-1","1572","0001","제일파크맨션","75.18","202210","27","15,500","9","1992","월곡산정로 20","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-1","1572","0001","제일파크맨션","78.38","202210","28","16,500","10","1992","월곡산정로 20","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-1","1572","0001","제일파크맨션","78.38","202212","3","16,000","12","1992","월곡산정로 20","","중개거래","강원 원주시"
"광주광역시 광산구 우산동","1576-4","1576","0004","토담휴로스","19.9163","202202","5","5,500","5","2013","무진대로231번길 13-5","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1576-4","1576","0004","토담휴로스","19.9163","202203","7","5,450","5","2013","무진대로231번길 13-5","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1576-4","1576","0004","토담휴로스","19.9163","202205","28","5,700","5","2013","무진대로231번길 13-5","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1576-4","1576","0004","토담휴로스","19.9163","202207","4","5,650","4","2013","무진대로231번길 13-5","","중개거래","광주 광산구, 광주 북구"
"광주광역시 광산구 우산동","1576-4","1576","0004","토담휴로스","19.9163","202208","26","5,500","5","2013","무진대로231번길 13-5","","직거래","-"
"광주광역시 광산구 우산동","1576-4","1576","0004","토담휴로스","19.9163","202208","27","5,300","9","2013","무진대로231번길 13-5","","중개거래","광주 광산구, 광주 서구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.92","202201","2","10,000","6","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202201","8","10,000","11","1992","월곡산정로 40","","중개거래","광주 광산구, 광주 서구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202201","12","9,600","3","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202201","21","10,950","11","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202201","24","10,100","4","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202201","25","12,300","11","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202201","28","11,200","8","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.92","202202","7","10,800","14","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202202","8","10,000","9","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.92","202202","13","9,900","12","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202202","16","10,500","2","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.92","202203","3","9,800","14","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202203","4","12,500","4","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202203","5","11,900","14","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202203","9","10,500","12","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202203","9","12,700","10","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202203","15","12,500","11","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202203","16","9,400","2","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202203","18","12,400","3","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202203","19","12,680","11","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202203","24","12,300","5","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202203","26","12,800","13","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.92","202203","26","11,000","4","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.92","202203","31","9,800","1","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202204","6","11,400","3","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202204","6","11,400","3","1992","월곡산정로 40","20220411","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202204","7","11,500","12","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.92","202204","8","12,700","14","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202204","9","11,500","9","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.92","202204","15","11,200","6","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202204","20","12,900","8","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202204","21","10,700","2","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202204","27","10,500","14","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.92","202204","27","11,900","8","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.92","202204","29","9,700","1","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202204","30","12,000","13","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.92","202205","7","9,700","14","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202205","20","10,450","11","1992","월곡산정로 40","","중개거래","광주 광산구, 광주 남구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202205","20","11,200","6","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202205","23","9,800","1","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.92","202205","26","13,000","12","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202205","28","12,980","4","1992","월곡산정로 40","","중개거래","광주 광산구, 광주 서구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.92","202205","31","13,500","6","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.92","202205","31","11,950","14","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202207","6","12,105","14","1992","월곡산정로 40","","직거래","-"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202207","10","9,800","1","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.92","202207","16","11,300","13","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202207","22","11,200","14","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.92","202207","23","12,800","2","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.92","202208","6","12,450","4","1992","월곡산정로 40","","중개거래","광주 광산구"
"광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.14","202208","8","10,800","8","1992","월곡산정로 40","","중개거래","광주 광산구"
